survey_year,site,zone,transect,classcode,count,survey,longitude,latitude,density,year
2020,SCI_VALLEY_W,INNER,1,STRPURAD,756,pisco,-119.6637,33.9817,12.6,20
2020,SCI_VALLEY_W,INNER,2,STRPURAD,1756,pisco,-119.6637,33.9817,29.266666666666666,20
2020,SCI_VALLEY_W,OUTER,1,STRPURAD,96,pisco,-119.6637,33.9817,1.6,20
2020,SCI_VALLEY_W,OUTER,2,STRPURAD,502,pisco,-119.6637,33.9817,8.366666666666667,20
2021,SCI_PELICAN_E,OUTER,1,STRPURAD,11,pisco,-119.690917,34.02805,0.18333333333333332,21
2021,SCI_PELICAN_E,OUTER,2,STRPURAD,5,pisco,-119.690917,34.02805,0.08333333333333333,21
2021,SCI_CAVERN_POINT_E,INNER,1,STRPURAD,10,pisco,-119.566867,34.054283,0.16666666666666666,21
2021,SCI_CAVERN_POINT_E,INNER,2,STRPURAD,49,pisco,-119.566867,34.054283,0.8166666666666667,21
2021,SCI_CAVERN_POINT_E,MID,1,STRPURAD,18,pisco,-119.566867,34.054283,0.3,21
2021,SCI_CAVERN_POINT_E,MID,2,STRPURAD,29,pisco,-119.566867,34.054283,0.48333333333333334,21
2021,SCI_CAVERN_POINT_E,OUTER,1,STRPURAD,13,pisco,-119.566867,34.054283,0.21666666666666667,21
2021,SCI_CAVERN_POINT_E,OUTER,2,STRPURAD,14,pisco,-119.566867,34.054283,0.23333333333333334,21
2021,HORSESHOE_REEF_E,INNER,1,STRPURAD,1195,pisco,-119.544767,34.38945,19.916666666666668,21
2021,HORSESHOE_REEF_E,INNER,2,STRPURAD,304,pisco,-119.544767,34.38945,5.066666666666666,21
2021,HORSESHOE_REEF_E,MID,1,STRPURAD,14,pisco,-119.544767,34.38945,0.23333333333333334,21
2021,HORSESHOE_REEF_E,MID,2,STRPURAD,44,pisco,-119.544767,34.38945,0.7333333333333333,21
2021,HORSESHOE_REEF_E,OUTER,1,STRPURAD,10,pisco,-119.544767,34.38945,0.16666666666666666,21
2021,HORSESHOE_REEF_E,OUTER,2,STRPURAD,17,pisco,-119.544767,34.38945,0.2833333333333333,21
2021,ANACAPA_WEST_ISLE_CEN,INNER,1,STRPURAD,57,pisco,-119.432917,34.016983,0.95,21
2021,ANACAPA_WEST_ISLE_CEN,INNER,2,STRPURAD,103,pisco,-119.432917,34.016983,1.7166666666666666,21
2021,ANACAPA_WEST_ISLE_CEN,OUTER,1,STRPURAD,79,pisco,-119.432917,34.016983,1.3166666666666667,21
2021,ANACAPA_WEST_ISLE_CEN,OUTER,2,STRPURAD,51,pisco,-119.432917,34.016983,0.85,21
2021,ANACAPA_WEST_ISLE_W,INNER,1,STRPURAD,338,pisco,-119.438067,34.017417,5.633333333333334,21
2021,ANACAPA_WEST_ISLE_W,INNER,2,STRPURAD,36,pisco,-119.438067,34.017417,0.6,21
2021,ANACAPA_WEST_ISLE_W,OUTER,1,STRPURAD,2,pisco,-119.438067,34.017417,0.03333333333333333,21
2021,ANACAPA_WEST_ISLE_W,OUTER,2,STRPURAD,0,pisco,-119.438067,34.017417,0,21
2021,SMI_CUYLER_E,INNER,1,STRPURAD,341,pisco,-120.346183,34.051717,5.683333333333334,21
2021,SMI_CUYLER_E,INNER,2,STRPURAD,70,pisco,-120.346183,34.051717,1.1666666666666667,21
2021,SMI_CUYLER_E,MID,1,STRPURAD,186,pisco,-120.346183,34.051717,3.1,21
2021,SMI_CUYLER_E,MID,2,STRPURAD,96,pisco,-120.346183,34.051717,1.6,21
2021,SMI_HARRIS_PT_RESERVE_W,INNER,1,STRPURAD,168,pisco,-120.355983,34.063683,2.8,21
2021,SMI_HARRIS_PT_RESERVE_W,INNER,2,STRPURAD,6290,pisco,-120.355983,34.063683,104.83333333333333,21
2021,SMI_HARRIS_PT_RESERVE_W,MID,1,STRPURAD,458,pisco,-120.355983,34.063683,7.633333333333334,21
2021,SMI_HARRIS_PT_RESERVE_W,MID,2,STRPURAD,1068,pisco,-120.355983,34.063683,17.8,21
2021,SMI_HARRIS_PT_RESERVE_W,OUTER,1,STRPURAD,1347,pisco,-120.355983,34.063683,22.45,21
2021,SMI_HARRIS_PT_RESERVE_W,OUTER,2,STRPURAD,202,pisco,-120.355983,34.063683,3.3666666666666667,21
2021,SCI_PELICAN_CEN,INNER,1,STRPURAD,33,pisco,-119.69665,34.03065,0.55,21
2021,SCI_PELICAN_CEN,INNER,2,STRPURAD,99,pisco,-119.69665,34.03065,1.65,21
2021,SCI_PELICAN_CEN,OUTER,1,STRPURAD,3,pisco,-119.69665,34.03065,0.05,21
2021,SCI_PELICAN_CEN,OUTER,2,STRPURAD,19,pisco,-119.69665,34.03065,0.31666666666666665,21
2021,SCI_PELICAN_W,INNER,1,STRPURAD,490,pisco,-119.7023,34.035867,8.166666666666666,21
2021,SCI_PELICAN_W,INNER,2,STRPURAD,593,pisco,-119.7023,34.035867,9.883333333333333,21
2021,SCI_PELICAN_W,OUTER,1,STRPURAD,6,pisco,-119.7023,34.035867,0.1,21
2021,SCI_PELICAN_W,OUTER,2,STRPURAD,11,pisco,-119.7023,34.035867,0.18333333333333332,21
2021,SCI_SCORPION_W,INNER,1,STRPURAD,27,pisco,-119.55525,34.0525,0.45,21
2021,SCI_SCORPION_W,INNER,2,STRPURAD,40,pisco,-119.55525,34.0525,0.6666666666666666,21
2021,SCI_SCORPION_W,MID,1,STRPURAD,56,pisco,-119.55525,34.0525,0.9333333333333333,21
2021,SCI_SCORPION_W,MID,2,STRPURAD,22,pisco,-119.55525,34.0525,0.36666666666666664,21
2021,SCI_SCORPION_W,OUTER,1,STRPURAD,7,pisco,-119.55525,34.0525,0.11666666666666667,21
2021,SCI_SCORPION_W,OUTER,2,STRPURAD,24,pisco,-119.55525,34.0525,0.4,21
2021,SRI_JOHNSONS_LEE_SOUTH_E,OUTER,1,STRPURAD,824,pisco,-120.100383,33.897433,13.733333333333333,21
2021,SRI_JOHNSONS_LEE_SOUTH_E,OUTER,2,STRPURAD,515,pisco,-120.100383,33.897433,8.583333333333334,21
2021,SRI_JOHNSONS_LEE_SOUTH_W,INNER,1,STRPURAD,717,pisco,-120.104317,33.895133,11.95,21
2021,SRI_JOHNSONS_LEE_SOUTH_W,INNER,2,STRPURAD,794,pisco,-120.104317,33.895133,13.233333333333333,21
2021,SRI_JOHNSONS_LEE_SOUTH_W,MID,1,STRPURAD,569,pisco,-120.104317,33.895133,9.483333333333333,21
2021,SRI_JOHNSONS_LEE_SOUTH_W,MID,2,STRPURAD,213,pisco,-120.104317,33.895133,3.55,21
2021,SRI_JOHNSONS_LEE_SOUTH_W,OUTER,1,STRPURAD,183,pisco,-120.104317,33.895133,3.05,21
2021,SRI_JOHNSONS_LEE_SOUTH_W,OUTER,2,STRPURAD,222,pisco,-120.104317,33.895133,3.7,21
2021,SMI_CUYLER_E,OUTER,1,STRPURAD,502,pisco,-120.346183,34.051717,8.366666666666667,21
2021,SMI_CUYLER_E,OUTER,2,STRPURAD,411,pisco,-120.346183,34.051717,6.85,21
2021,SMI_CUYLER_W,INNER,1,STRPURAD,1879,pisco,-120.3526,34.05705,31.316666666666666,21
2021,SMI_CUYLER_W,INNER,2,STRPURAD,1746,pisco,-120.3526,34.05705,29.1,21
2021,SMI_CUYLER_W,MID,1,STRPURAD,1109,pisco,-120.3526,34.05705,18.483333333333334,21
2021,SMI_CUYLER_W,MID,2,STRPURAD,1092,pisco,-120.3526,34.05705,18.2,21
2021,SMI_CUYLER_W,OUTER,1,STRPURAD,1050,pisco,-120.3526,34.05705,17.5,21
2021,SMI_CUYLER_W,OUTER,2,STRPURAD,575,pisco,-120.3526,34.05705,9.583333333333334,21
2021,SMI_HARRIS_PT_RESERVE_E,OUTER,1,STRPURAD,1281,pisco,-120.337383,34.052783,21.35,21
2021,SMI_HARRIS_PT_RESERVE_E,OUTER,2,STRPURAD,357,pisco,-120.337383,34.052783,5.95,21
2021,IV_REEF_E,INNER,1,STRPURAD,38,pisco,-119.864517,34.40295,0.6333333333333333,21
2021,IV_REEF_E,INNER,2,STRPURAD,31,pisco,-119.864517,34.40295,0.5166666666666667,21
2021,IV_REEF_E,MID,1,STRPURAD,73,pisco,-119.864517,34.40295,1.2166666666666666,21
2021,IV_REEF_E,MID,2,STRPURAD,21,pisco,-119.864517,34.40295,0.35,21
2021,IV_REEF_E,OUTER,1,STRPURAD,37,pisco,-119.864517,34.40295,0.6166666666666667,21
2021,IV_REEF_E,OUTER,2,STRPURAD,45,pisco,-119.864517,34.40295,0.75,21
2021,ANACAPA_EAST_ISLE_E,INNER,1,STRPURAD,13,pisco,-119.361133,34.017033,0.21666666666666667,21
2021,ANACAPA_EAST_ISLE_E,INNER,2,STRPURAD,27,pisco,-119.361133,34.017033,0.45,21
2021,ANACAPA_EAST_ISLE_E,OUTER,1,STRPURAD,16,pisco,-119.361133,34.017033,0.26666666666666666,21
2021,ANACAPA_EAST_ISLE_E,OUTER,2,STRPURAD,11,pisco,-119.361133,34.017033,0.18333333333333332,21
2021,ANACAPA_MIDDLE_ISLE_CEN,INNER,1,STRPURAD,6,pisco,-119.3877751,34.0100609,0.1,21
2021,ANACAPA_MIDDLE_ISLE_CEN,INNER,2,STRPURAD,4,pisco,-119.3877751,34.0100609,0.06666666666666667,21
2021,ANACAPA_MIDDLE_ISLE_CEN,OUTER,1,STRPURAD,2,pisco,-119.3877751,34.0100609,0.03333333333333333,21
2021,ANACAPA_MIDDLE_ISLE_CEN,OUTER,2,STRPURAD,4,pisco,-119.3877751,34.0100609,0.06666666666666667,21
2021,SCI_COCHE_POINT_W,INNER,1,STRPURAD,1728,pisco,-119.604,34.04265,28.8,21
2021,SCI_COCHE_POINT_W,INNER,2,STRPURAD,1106,pisco,-119.604,34.04265,18.433333333333334,21
2021,SCI_COCHE_POINT_W,MID,1,STRPURAD,251,pisco,-119.604,34.04265,4.183333333333334,21
2021,SCI_COCHE_POINT_W,MID,2,STRPURAD,38,pisco,-119.604,34.04265,0.6333333333333333,21
2021,SCI_COCHE_POINT_W,OUTER,1,STRPURAD,9,pisco,-119.604,34.04265,0.15,21
2021,SCI_COCHE_POINT_W,OUTER,2,STRPURAD,4,pisco,-119.604,34.04265,0.06666666666666667,21
2021,ANACAPA_EAST_ISLE_CEN,INNER,1,STRPURAD,1,pisco,-119.363683,34.017667,0.016666666666666666,21
2021,ANACAPA_EAST_ISLE_CEN,INNER,2,STRPURAD,12,pisco,-119.363683,34.017667,0.2,21
2021,ANACAPA_EAST_ISLE_CEN,OUTER,1,STRPURAD,8,pisco,-119.363683,34.017667,0.13333333333333333,21
2021,ANACAPA_EAST_ISLE_CEN,OUTER,2,STRPURAD,18,pisco,-119.363683,34.017667,0.3,21
2021,ANACAPA_EAST_ISLE_W,INNER,1,STRPURAD,0,pisco,-119.371733,34.015867,0,21
2021,ANACAPA_EAST_ISLE_W,INNER,2,STRPURAD,24,pisco,-119.371733,34.015867,0.4,21
2021,ANACAPA_EAST_ISLE_W,OUTER,1,STRPURAD,5,pisco,-119.371733,34.015867,0.08333333333333333,21
2021,ANACAPA_EAST_ISLE_W,OUTER,2,STRPURAD,4,pisco,-119.371733,34.015867,0.06666666666666667,21
2021,ANACAPA_WEST_ISLE_E,OUTER,1,STRPURAD,37,pisco,-119.421833,34.016083,0.6166666666666667,21
2021,ANACAPA_WEST_ISLE_E,OUTER,2,STRPURAD,20,pisco,-119.421833,34.016083,0.3333333333333333,21
2021,SCI_PAINTED_CAVE_CEN,INNER,1,STRPURAD,1253,pisco,-119.870983,34.072867,20.883333333333333,21
2021,SCI_PAINTED_CAVE_CEN,INNER,2,STRPURAD,1690,pisco,-119.870983,34.072867,28.166666666666668,21
2021,SCI_PAINTED_CAVE_CEN,OUTER,1,STRPURAD,19,pisco,-119.870983,34.072867,0.31666666666666665,21
2021,SCI_PAINTED_CAVE_CEN,OUTER,2,STRPURAD,658,pisco,-119.870983,34.072867,10.966666666666667,21
2021,SCI_PAINTED_CAVE_W,OUTER,1,STRPURAD,159,pisco,-119.882133,34.074483,2.65,21
2021,SCI_PAINTED_CAVE_W,OUTER,2,STRPURAD,676,pisco,-119.882133,34.074483,11.266666666666667,21
2021,SCI_HAZARDS_CEN,INNER,1,STRPURAD,1962,pisco,-119.821167,34.056583,32.7,21
2021,SCI_HAZARDS_CEN,INNER,2,STRPURAD,672,pisco,-119.821167,34.056583,11.2,21
2021,SCI_HAZARDS_CEN,OUTER,1,STRPURAD,25,pisco,-119.821167,34.056583,0.4166666666666667,21
2021,SCI_HAZARDS_CEN,OUTER,2,STRPURAD,55,pisco,-119.821167,34.056583,0.9166666666666666,21
2021,SCI_HAZARDS_W,INNER,1,STRPURAD,224,pisco,-119.824833,34.0581,3.7333333333333334,21
2021,SCI_HAZARDS_W,INNER,2,STRPURAD,303,pisco,-119.824833,34.0581,5.05,21
2021,SCI_HAZARDS_W,OUTER,1,STRPURAD,274,pisco,-119.824833,34.0581,4.566666666666666,21
2021,SCI_HAZARDS_W,OUTER,2,STRPURAD,212,pisco,-119.824833,34.0581,3.533333333333333,21
2021,ANACAPA_MIDDLE_ISLE_E,OUTER,1,STRPURAD,14,pisco,-119.388167,34.0085,0.23333333333333334,21
2021,ANACAPA_MIDDLE_ISLE_E,OUTER,2,STRPURAD,15,pisco,-119.388167,34.0085,0.25,21
2021,ANACAPA_MIDDLE_ISLE_W,INNER,1,STRPURAD,35,pisco,-119.394467,34.007833,0.5833333333333334,21
2021,ANACAPA_MIDDLE_ISLE_W,INNER,2,STRPURAD,45,pisco,-119.394467,34.007833,0.75,21
2021,ANACAPA_MIDDLE_ISLE_W,OUTER,1,STRPURAD,29,pisco,-119.394467,34.007833,0.48333333333333334,21
2021,ANACAPA_MIDDLE_ISLE_W,OUTER,2,STRPURAD,34,pisco,-119.394467,34.007833,0.5666666666666667,21
2021,ANACAPA_WEST_ISLE_E,INNER,1,STRPURAD,80,pisco,-119.421833,34.016083,1.3333333333333333,21
2021,ANACAPA_WEST_ISLE_E,INNER,2,STRPURAD,106,pisco,-119.421833,34.016083,1.7666666666666666,21
2021,SCI_FORNEY_E,INNER,1,STRPURAD,492,pisco,-119.909667,34.051483,8.2,21
2021,SCI_FORNEY_E,INNER,2,STRPURAD,3400,pisco,-119.909667,34.051483,56.666666666666664,21
2021,SCI_FORNEY_E,MID,1,STRPURAD,573,pisco,-119.909667,34.051483,9.55,21
2021,SCI_FORNEY_E,MID,2,STRPURAD,1077,pisco,-119.909667,34.051483,17.95,21
2021,SCI_GULL_ISLE_E,OUTER,1,STRPURAD,71,pisco,-119.823183,33.946467,1.1833333333333333,21
2021,SCI_GULL_ISLE_E,OUTER,2,STRPURAD,34,pisco,-119.823183,33.946467,0.5666666666666667,21
2021,SCI_GULL_ISLE_W,OUTER,1,STRPURAD,86,pisco,-119.82795,33.948167,1.4333333333333333,21
2021,SCI_GULL_ISLE_W,OUTER,2,STRPURAD,58,pisco,-119.82795,33.948167,0.9666666666666667,21
2021,SCI_FORNEY_E,OUTER,1,STRPURAD,64,pisco,-119.909667,34.051483,1.0666666666666667,21
2021,SCI_FORNEY_E,OUTER,2,STRPURAD,237,pisco,-119.909667,34.051483,3.95,21
2021,SCI_HAZARDS_E,INNER,1,STRPURAD,261,pisco,-119.81935,34.054383,4.35,21
2021,SCI_HAZARDS_E,INNER,2,STRPURAD,285,pisco,-119.81935,34.054383,4.75,21
2021,SCI_HAZARDS_E,OUTER,1,STRPURAD,12,pisco,-119.81935,34.054383,0.2,21
2021,SCI_HAZARDS_E,OUTER,2,STRPURAD,211,pisco,-119.81935,34.054383,3.5166666666666666,21
2021,SCI_PAINTED_CAVE_E,INNER,1,STRPURAD,693,pisco,-119.85755,34.0719,11.55,21
2021,SCI_PAINTED_CAVE_E,INNER,2,STRPURAD,534,pisco,-119.85755,34.0719,8.9,21
2021,SCI_PAINTED_CAVE_E,OUTER,1,STRPURAD,616,pisco,-119.85755,34.0719,10.266666666666667,21
2021,SCI_PAINTED_CAVE_E,OUTER,2,STRPURAD,1468,pisco,-119.85755,34.0719,24.466666666666665,21
2021,SCI_PAINTED_CAVE_W,INNER,1,STRPURAD,504,pisco,-119.882133,34.074483,8.4,21
2021,SCI_PAINTED_CAVE_W,INNER,2,STRPURAD,797,pisco,-119.882133,34.074483,13.283333333333333,21
2021,NAPLES_CEN,INNER,1,STRPURAD,531,pisco,-119.9515,34.42185,8.85,21
2021,NAPLES_CEN,INNER,2,STRPURAD,411,pisco,-119.9515,34.42185,6.85,21
2021,NAPLES_CEN,OUTER,1,STRPURAD,269,pisco,-119.9515,34.42185,4.483333333333333,21
2021,NAPLES_CEN,OUTER,2,STRPURAD,367,pisco,-119.9515,34.42185,6.116666666666666,21
2021,HORSESHOE_REEF_W,INNER,1,STRPURAD,24,pisco,-119.5577,34.391733,0.4,21
2021,HORSESHOE_REEF_W,INNER,2,STRPURAD,10,pisco,-119.5577,34.391733,0.16666666666666666,21
2021,HORSESHOE_REEF_W,MID,1,STRPURAD,31,pisco,-119.5577,34.391733,0.5166666666666667,21
2021,HORSESHOE_REEF_W,MID,2,STRPURAD,11,pisco,-119.5577,34.391733,0.18333333333333332,21
2021,HORSESHOE_REEF_W,OUTER,1,STRPURAD,6,pisco,-119.5577,34.391733,0.1,21
2021,HORSESHOE_REEF_W,OUTER,2,STRPURAD,3,pisco,-119.5577,34.391733,0.05,21
2021,IV_REEF_W,INNER,1,STRPURAD,61,pisco,-119.876283,34.404733,1.0166666666666666,21
2021,IV_REEF_W,INNER,2,STRPURAD,3,pisco,-119.876283,34.404733,0.05,21
2021,IV_REEF_W,MID,1,STRPURAD,16,pisco,-119.876283,34.404733,0.26666666666666666,21
2021,IV_REEF_W,MID,2,STRPURAD,16,pisco,-119.876283,34.404733,0.26666666666666666,21
2021,IV_REEF_W,OUTER,1,STRPURAD,0,pisco,-119.876283,34.404733,0,21
2021,IV_REEF_W,OUTER,2,STRPURAD,44,pisco,-119.876283,34.404733,0.7333333333333333,21
2021,ANACAPA_LIGHTHOUSE_REEF_E,OUTER,1,STRPURAD,137,pisco,-119.36,34.0139,2.283333333333333,21
2021,ANACAPA_LIGHTHOUSE_REEF_E,OUTER,2,STRPURAD,108,pisco,-119.36,34.0139,1.8,21
2021,ANACAPA_LIGHTHOUSE_REEF_W,INNER,1,STRPURAD,1348,pisco,-119.3725,34.010783000000004,22.466666666666665,21
2021,ANACAPA_LIGHTHOUSE_REEF_W,INNER,2,STRPURAD,1880,pisco,-119.3725,34.010783000000004,31.333333333333332,21
2021,ANACAPA_LIGHTHOUSE_REEF_W,OUTER,1,STRPURAD,1368,pisco,-119.3725,34.010783000000004,22.8,21
2021,ANACAPA_LIGHTHOUSE_REEF_W,OUTER,2,STRPURAD,1471,pisco,-119.3725,34.010783000000004,24.516666666666666,21
2021,ANACAPA_MIDDLE_ISLE_E,INNER,1,STRPURAD,47,pisco,-119.388167,34.0085,0.7833333333333333,21
2021,ANACAPA_MIDDLE_ISLE_E,INNER,2,STRPURAD,34,pisco,-119.388167,34.0085,0.5666666666666667,21
2021,ANACAPA_LIGHTHOUSE_REEF_CEN,INNER,1,STRPURAD,428,pisco,-119.363133,34.012783,7.133333333333334,21
2021,ANACAPA_LIGHTHOUSE_REEF_CEN,INNER,2,STRPURAD,344,pisco,-119.363133,34.012783,5.733333333333333,21
2021,ANACAPA_LIGHTHOUSE_REEF_CEN,OUTER,1,STRPURAD,116,pisco,-119.363133,34.012783,1.9333333333333333,21
2021,ANACAPA_LIGHTHOUSE_REEF_CEN,OUTER,2,STRPURAD,346,pisco,-119.363133,34.012783,5.766666666666667,21
2021,ANACAPA_LIGHTHOUSE_REEF_E,INNER,1,STRPURAD,265,pisco,-119.36,34.0139,4.416666666666667,21
2021,ANACAPA_LIGHTHOUSE_REEF_E,INNER,2,STRPURAD,479,pisco,-119.36,34.0139,7.983333333333333,21
2021,SCI_CAVERN_POINT_W,INNER,1,STRPURAD,57,pisco,-119.5713,34.05275,0.95,21
2021,SCI_CAVERN_POINT_W,INNER,2,STRPURAD,54,pisco,-119.5713,34.05275,0.9,21
2021,SCI_CAVERN_POINT_W,MID,1,STRPURAD,53,pisco,-119.5713,34.05275,0.8833333333333333,21
2021,SCI_CAVERN_POINT_W,MID,2,STRPURAD,26,pisco,-119.5713,34.05275,0.43333333333333335,21
2021,SCI_CAVERN_POINT_W,OUTER,1,STRPURAD,18,pisco,-119.5713,34.05275,0.3,21
2021,SCI_CAVERN_POINT_W,OUTER,2,STRPURAD,3,pisco,-119.5713,34.05275,0.05,21
2021,SCI_PELICAN_E,INNER,1,STRPURAD,59,pisco,-119.690917,34.02805,0.9833333333333333,21
2021,SCI_PELICAN_E,INNER,2,STRPURAD,269,pisco,-119.690917,34.02805,4.483333333333333,21
2021,ARROYO_QUEMADO_E,INNER,1,STRPURAD,458,pisco,-120.116967,34.466283,7.633333333333334,21
2021,ARROYO_QUEMADO_E,INNER,2,STRPURAD,94,pisco,-120.116967,34.466283,1.5666666666666667,21
2021,ARROYO_QUEMADO_E,MID,1,STRPURAD,484,pisco,-120.116967,34.466283,8.066666666666666,21
2021,ARROYO_QUEMADO_E,MID,2,STRPURAD,72,pisco,-120.116967,34.466283,1.2,21
2021,ARROYO_QUEMADO_E,OUTER,1,STRPURAD,19,pisco,-120.116967,34.466283,0.31666666666666665,21
2021,ARROYO_QUEMADO_E,OUTER,2,STRPURAD,14,pisco,-120.116967,34.466283,0.23333333333333334,21
2021,ARROYO_QUEMADO_W,INNER,1,STRPURAD,526,pisco,-120.125183,34.46835,8.766666666666667,21
2021,ARROYO_QUEMADO_W,INNER,2,STRPURAD,328,pisco,-120.125183,34.46835,5.466666666666667,21
2021,ARROYO_QUEMADO_W,MID,1,STRPURAD,735,pisco,-120.125183,34.46835,12.25,21
2021,ARROYO_QUEMADO_W,MID,2,STRPURAD,50,pisco,-120.125183,34.46835,0.8333333333333334,21
2021,ARROYO_QUEMADO_W,OUTER,1,STRPURAD,1,pisco,-120.125183,34.46835,0.016666666666666666,21
2021,ARROYO_QUEMADO_W,OUTER,2,STRPURAD,12,pisco,-120.125183,34.46835,0.2,21
2021,NAPLES_E,INNER,1,STRPURAD,61,pisco,-119.951017,34.423333,1.0166666666666666,21
2021,NAPLES_E,INNER,2,STRPURAD,0,pisco,-119.951017,34.423333,0,21
2021,NAPLES_E,OUTER,1,STRPURAD,52,pisco,-119.951017,34.423333,0.8666666666666667,21
2021,NAPLES_E,OUTER,2,STRPURAD,45,pisco,-119.951017,34.423333,0.75,21
2021,NAPLES_W,INNER,1,STRPURAD,76,pisco,-119.955317,34.424633,1.2666666666666666,21
2021,NAPLES_W,INNER,2,STRPURAD,85,pisco,-119.955317,34.424633,1.4166666666666667,21
2021,NAPLES_W,OUTER,1,STRPURAD,8,pisco,-119.955317,34.424633,0.13333333333333333,21
2021,NAPLES_W,OUTER,2,STRPURAD,98,pisco,-119.955317,34.424633,1.6333333333333333,21
2021,SCI_SCORPION_E,INNER,1,STRPURAD,322,pisco,-119.546367,34.048467,5.366666666666666,21
2021,SCI_SCORPION_E,INNER,2,STRPURAD,631,pisco,-119.546367,34.048467,10.516666666666667,21
2021,SCI_SCORPION_E,MID,1,STRPURAD,1000,pisco,-119.546367,34.048467,16.666666666666668,21
2021,SCI_SCORPION_E,MID,2,STRPURAD,153,pisco,-119.546367,34.048467,2.55,21
2021,SCI_SCORPION_E,OUTER,1,STRPURAD,12,pisco,-119.546367,34.048467,0.2,21
2021,SCI_SCORPION_E,OUTER,2,STRPURAD,23,pisco,-119.546367,34.048467,0.38333333333333336,21
2021,SRI_SOUTH_POINT_E,OUTER,1,STRPURAD,12,pisco,-120.1192,33.891567,0.2,21
2021,SRI_SOUTH_POINT_E,OUTER,2,STRPURAD,46,pisco,-120.1192,33.891567,0.7666666666666667,21
2021,SRI_SOUTH_POINT_W,OUTER,1,STRPURAD,167,pisco,-120.124883,33.894167,2.783333333333333,21
2021,SRI_SOUTH_POINT_W,OUTER,2,STRPURAD,462,pisco,-120.124883,33.894167,7.7,21
2021,SMI_HARRIS_PT_RESERVE_E,INNER,1,STRPURAD,1500,pisco,-120.337383,34.052783,25,21
2021,SMI_HARRIS_PT_RESERVE_E,INNER,2,STRPURAD,1629,pisco,-120.337383,34.052783,27.15,21
2021,SMI_HARRIS_PT_RESERVE_E,MID,1,STRPURAD,2800,pisco,-120.337383,34.052783,46.666666666666664,21
2021,SMI_HARRIS_PT_RESERVE_E,MID,2,STRPURAD,3107,pisco,-120.337383,34.052783,51.78333333333333,21
2021,SRI_CLUSTER_POINT_N,OUTER,1,STRPURAD,470,pisco,-120.197417,33.931667,7.833333333333333,21
2021,SRI_CLUSTER_POINT_N,OUTER,2,STRPURAD,475,pisco,-120.197417,33.931667,7.916666666666667,21
2021,SRI_CLUSTER_POINT_S,OUTER,1,STRPURAD,461,pisco,-120.192,33.923833,7.683333333333334,21
2021,SRI_CLUSTER_POINT_S,OUTER,2,STRPURAD,284,pisco,-120.192,33.923833,4.733333333333333,21
2021,SCI_YELLOWBANKS_CEN,MID,1,STRPURAD,266,pisco,-119.546983,33.988533,4.433333333333334,21
2021,SCI_YELLOWBANKS_CEN,MID,2,STRPURAD,403,pisco,-119.546983,33.988533,6.716666666666667,21
2021,SCI_YELLOWBANKS_W,INNER,1,STRPURAD,16,pisco,-119.564933,33.9893,0.26666666666666666,21
2021,SCI_YELLOWBANKS_W,INNER,2,STRPURAD,1,pisco,-119.564933,33.9893,0.016666666666666666,21
2021,SCI_YELLOWBANKS_W,MID,1,STRPURAD,195,pisco,-119.564933,33.9893,3.25,21
2021,SCI_YELLOWBANKS_W,MID,2,STRPURAD,80,pisco,-119.564933,33.9893,1.3333333333333333,21
2021,SCI_FORNEY_W,OUTER,1,STRPURAD,531,pisco,-119.9182,34.053883,8.85,21
2021,SCI_FORNEY_W,OUTER,2,STRPURAD,74,pisco,-119.9182,34.053883,1.2333333333333334,21
2021,SCI_YELLOWBANKS_CEN,INNER,1,STRPURAD,129,pisco,-119.546983,33.988533,2.15,21
2021,SCI_YELLOWBANKS_CEN,INNER,2,STRPURAD,201,pisco,-119.546983,33.988533,3.35,21
2021,SCI_YELLOWBANKS_W,OUTER,1,STRPURAD,9,pisco,-119.564933,33.9893,0.15,21
2021,SCI_YELLOWBANKS_W,OUTER,2,STRPURAD,38,pisco,-119.564933,33.9893,0.6333333333333333,21
2021,SCI_YELLOWBANKS_CEN,OUTER,1,STRPURAD,10,pisco,-119.546983,33.988533,0.16666666666666666,21
2021,SCI_YELLOWBANKS_CEN,OUTER,2,STRPURAD,37,pisco,-119.546983,33.988533,0.6166666666666667,21
2021,SRI_JOHNSONS_LEE_SOUTH_E,INNER,1,STRPURAD,898,pisco,-120.100383,33.897433,14.966666666666667,21
2021,SRI_JOHNSONS_LEE_SOUTH_E,INNER,2,STRPURAD,1343,pisco,-120.100383,33.897433,22.383333333333333,21
2021,SRI_JOHNSONS_LEE_SOUTH_E,MID,1,STRPURAD,3517,pisco,-120.100383,33.897433,58.61666666666667,21
2021,SRI_JOHNSONS_LEE_SOUTH_E,MID,2,STRPURAD,3374,pisco,-120.100383,33.897433,56.233333333333334,21
2021,SRI_SOUTH_POINT_E,INNER,1,STRPURAD,463,pisco,-120.1192,33.891567,7.716666666666667,21
2021,SRI_SOUTH_POINT_E,INNER,2,STRPURAD,1375,pisco,-120.1192,33.891567,22.916666666666668,21
2021,SRI_SOUTH_POINT_E,MID,1,STRPURAD,62,pisco,-120.1192,33.891567,1.0333333333333334,21
2021,SRI_SOUTH_POINT_E,MID,2,STRPURAD,230,pisco,-120.1192,33.891567,3.8333333333333335,21
2021,SRI_CLUSTER_POINT_N,INNER,1,STRPURAD,428,pisco,-120.197417,33.931667,7.133333333333334,21
