site,longitude,latitude,survey_year,zone,transect,classcode,count,survey,distance
MONASTERY_UC,-121.930507,36.525267,2003,OUTER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2003,INNER,1,NERLUE,1,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2003,INNER,2,NERLUE,6,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2003,MID,2,NERLUE,6,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2003,OUTER,2,NERLUE,6,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2004,INNER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2004,INNER,2,NERLUE,3,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2004,MID,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2004,MID,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2004,OUTER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2004,OUTER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2005,INNER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2005,INNER,2,NERLUE,1,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2005,MID,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2005,MID,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2005,OUTER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2005,OUTER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2006,INNER,1,NERLUE,1,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2006,INNER,2,NERLUE,3,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2006,MID,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2006,MID,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2006,OUTER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2006,OUTER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2007,INNER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2007,INNER,2,NERLUE,1,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2007,MID,1,NERLUE,2,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2007,MID,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2007,OUTER,1,NERLUE,1,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2007,OUTER,2,NERLUE,1,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2008,INNER,1,NERLUE,3,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2008,INNER,2,NERLUE,46,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2008,MID,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2008,MID,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2008,OUTER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2008,OUTER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2009,INNER,1,NERLUE,17,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2009,INNER,2,NERLUE,1,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2009,MID,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2009,MID,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2009,OUTER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2009,OUTER,2,NERLUE,1,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2010,INNER,1,NERLUE,16,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2010,INNER,2,NERLUE,11,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2010,MID,1,NERLUE,1,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2010,MID,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2010,OUTER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2010,OUTER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2011,INNER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2011,INNER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2011,MID,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2011,MID,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2011,OUTER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2011,OUTER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2013,INNER,1,NERLUE,6,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2013,INNER,2,NERLUE,1,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2013,MID,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2013,MID,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2013,OUTER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2013,OUTER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2014,INNER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2014,INNER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2014,MID,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2014,MID,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2014,OUTER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2014,OUTER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2015,INNER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2015,INNER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2015,MID,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2015,MID,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2015,OUTER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2015,OUTER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2016,INNER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2016,INNER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2016,MID,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2016,MID,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2016,OUTER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2016,OUTER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2017,INNER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2017,INNER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2017,MID,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2017,MID,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2017,OUTER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2017,OUTER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2018,INNER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2018,INNER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2018,MID,1,NERLUE,1,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2018,MID,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2018,OUTER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2018,OUTER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2019,INNER,1,NERLUE,2,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2019,INNER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2019,MID,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2019,MID,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2019,OUTER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2019,OUTER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2020,INNER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2020,INNER,2,NERLUE,1,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2020,MID,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2020,MID,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2020,OUTER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2020,OUTER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2021,INNER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2021,INNER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2021,MID,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2021,MID,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2021,OUTER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2021,OUTER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2022,INNER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2022,INNER,2,NERLUE,1,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2022,MID,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2022,MID,2,NERLUE,3,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2022,OUTER,1,NERLUE,1,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2022,OUTER,2,NERLUE,2,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2023,INNER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2023,INNER,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2023,MID,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2023,MID,2,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2023,OUTER,1,NERLUE,0,pisco,NA
MONASTERY_UC,-121.930507,36.525267,2023,OUTER,2,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2007,INNER,1,NERLUE,132,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2007,INNER,2,NERLUE,15,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2007,MID,1,NERLUE,9,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2007,MID,2,NERLUE,26,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2007,OUTER,1,NERLUE,3,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2007,OUTER,2,NERLUE,7,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2008,INNER,1,NERLUE,6,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2008,INNER,2,NERLUE,3,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2008,MID,1,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2008,MID,2,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2008,OUTER,1,NERLUE,7,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2008,OUTER,2,NERLUE,1,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2009,OUTER,1,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2009,OUTER,2,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2009,INNER,1,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2009,INNER,2,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2009,MID,1,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2009,MID,2,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2010,INNER,1,NERLUE,4,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2010,INNER,2,NERLUE,58,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2010,MID,1,NERLUE,17,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2010,MID,2,NERLUE,6,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2010,OUTER,1,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2010,OUTER,2,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2011,INNER,1,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2011,INNER,2,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2011,MID,1,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2011,MID,2,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2011,OUTER,1,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2011,OUTER,2,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2016,INNER,1,NERLUE,5,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2016,INNER,2,NERLUE,4,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2016,MID,1,NERLUE,177,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2016,MID,2,NERLUE,111,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2016,OUTER,1,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2016,OUTER,2,NERLUE,11,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2017,INNER,1,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2017,INNER,2,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2017,MID,1,NERLUE,21,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2017,MID,2,NERLUE,11,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2017,OUTER,1,NERLUE,28,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2017,OUTER,2,NERLUE,1,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2018,INNER,1,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2018,INNER,2,NERLUE,2,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2018,MID,1,NERLUE,3,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2018,MID,2,NERLUE,14,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2018,OUTER,1,NERLUE,11,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2018,OUTER,2,NERLUE,11,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2019,INNER,1,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2019,INNER,2,NERLUE,51,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2019,MID,1,NERLUE,2,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2019,MID,2,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2019,OUTER,1,NERLUE,3,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2019,OUTER,2,NERLUE,3,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2020,OUTER,1,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2020,OUTER,2,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2020,INNER,1,NERLUE,1,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2020,INNER,2,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2020,MID,1,NERLUE,1,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2020,MID,2,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2021,MID,1,NERLUE,2,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2021,MID,2,NERLUE,1,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2021,OUTER,1,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2021,OUTER,2,NERLUE,17,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2021,INNER,1,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2021,INNER,2,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2022,MID,1,NERLUE,1,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2022,MID,2,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2022,OUTER,1,NERLUE,20,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2022,OUTER,2,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2023,MID,1,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2023,MID,2,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2023,OUTER,1,NERLUE,0,pisco,NA
MONTANA_DE_ORO,-120.89081,35.23323,2023,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2006,MID,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2006,MID,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2006,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2006,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2006,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2006,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2007,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2007,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2007,MID,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2007,MID,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2007,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2007,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2008,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2008,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2008,MID,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2008,MID,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2008,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2008,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2011,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2011,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2011,MID,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2011,MID,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2011,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2011,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2012,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2012,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2012,MID,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2012,MID,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2012,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2012,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2013,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2013,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2013,MID,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2013,MID,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2013,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2013,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2014,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2014,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2014,MID,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2014,MID,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2014,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2014,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2015,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2015,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2015,MID,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2015,MID,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2015,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2015,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2016,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2016,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2016,MID,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2016,MID,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2016,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2016,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2017,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2017,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2017,MID,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2017,MID,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2017,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2017,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2018,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2018,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2018,MID,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2018,MID,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2018,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2018,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2019,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2019,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2019,MID,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2019,MID,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2019,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2019,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2020,INNER,1,NERLUE,1,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2020,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2020,MID,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2020,MID,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2020,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2020,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2021,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2021,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2021,MID,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2021,MID,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2021,OUTER,1,NERLUE,18,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2021,OUTER,2,NERLUE,23,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2022,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2022,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2022,MID,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2022,MID,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2022,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2022,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2023,MID,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2023,MID,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2023,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2023,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2023,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_DC,-121.921162,36.636484,2023,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2006,MID,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2006,MID,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2006,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2006,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2006,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2006,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2007,INNER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2007,INNER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2007,MID,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2007,MID,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2007,OUTER,1,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2007,OUTER,2,NERLUE,0,pisco,NA
OTTER_PT_UC,-121.918929,36.634633,2008,INNER,1,NERLUE,0,pisco,NA
