site,longitude,latitude,survey_year,zone,transect,classcode,count,survey
SCI_PELICAN_CEN,-119.69665,34.03065,2021,OUTER,1,MACSTIPES,4,pisco
SCI_PELICAN_CEN,-119.69665,34.03065,2021,OUTER,2,MACSTIPES,0,pisco
SCI_PELICAN_CEN,-119.69665,34.03065,2022,INNER,1,MACSTIPES,85,pisco
SCI_PELICAN_CEN,-119.69665,34.03065,2022,INNER,2,MACSTIPES,105,pisco
SCI_PELICAN_CEN,-119.69665,34.03065,2022,OUTER,1,MACSTIPES,0,pisco
SCI_PELICAN_CEN,-119.69665,34.03065,2022,OUTER,2,MACSTIPES,0,pisco
SCI_PELICAN_CEN,-119.69665,34.03065,2023,INNER,1,MACSTIPES,4,pisco
SCI_PELICAN_CEN,-119.69665,34.03065,2023,INNER,2,MACSTIPES,36,pisco
SCI_PELICAN_CEN,-119.69665,34.03065,2023,OUTER,1,MACSTIPES,0,pisco
SCI_PELICAN_CEN,-119.69665,34.03065,2023,OUTER,2,MACSTIPES,4,pisco
SCI_PELICAN_E,-119.690917,34.02805,2000,INNER,1,MACPYRAD,13,pisco
SCI_PELICAN_E,-119.690917,34.02805,2000,INNER,2,MACPYRAD,5,pisco
SCI_PELICAN_E,-119.690917,34.02805,2000,OUTER,1,MACPYRAD,30,pisco
SCI_PELICAN_E,-119.690917,34.02805,2000,OUTER,2,MACPYRAD,19,pisco
SCI_PELICAN_E,-119.690917,34.02805,2002,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2002,OUTER,1,MACPYRAD,20,pisco
SCI_PELICAN_E,-119.690917,34.02805,2002,OUTER,2,MACPYRAD,2,pisco
SCI_PELICAN_E,-119.690917,34.02805,2002,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2003,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2003,INNER,2,MACPYRAD,5,pisco
SCI_PELICAN_E,-119.690917,34.02805,2003,OUTER,1,MACPYRAD,25,pisco
SCI_PELICAN_E,-119.690917,34.02805,2003,OUTER,2,MACPYRAD,16,pisco
SCI_PELICAN_E,-119.690917,34.02805,2004,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2004,INNER,2,MACPYRAD,1,pisco
SCI_PELICAN_E,-119.690917,34.02805,2004,OUTER,1,MACPYRAD,20,pisco
SCI_PELICAN_E,-119.690917,34.02805,2004,OUTER,2,MACPYRAD,27,pisco
SCI_PELICAN_E,-119.690917,34.02805,2005,INNER,1,MACPYRAD,1,pisco
SCI_PELICAN_E,-119.690917,34.02805,2005,INNER,2,MACPYRAD,20,pisco
SCI_PELICAN_E,-119.690917,34.02805,2005,OUTER,1,MACPYRAD,13,pisco
SCI_PELICAN_E,-119.690917,34.02805,2005,OUTER,2,MACPYRAD,23,pisco
SCI_PELICAN_E,-119.690917,34.02805,2006,INNER,1,MACPYRAD,19,pisco
SCI_PELICAN_E,-119.690917,34.02805,2006,INNER,2,MACPYRAD,8,pisco
SCI_PELICAN_E,-119.690917,34.02805,2006,OUTER,1,MACPYRAD,10,pisco
SCI_PELICAN_E,-119.690917,34.02805,2006,OUTER,2,MACPYRAD,10,pisco
SCI_PELICAN_E,-119.690917,34.02805,2007,INNER,1,MACPYRAD,30,pisco
SCI_PELICAN_E,-119.690917,34.02805,2007,INNER,2,MACPYRAD,28,pisco
SCI_PELICAN_E,-119.690917,34.02805,2007,OUTER,1,MACPYRAD,10,pisco
SCI_PELICAN_E,-119.690917,34.02805,2007,OUTER,2,MACPYRAD,22,pisco
SCI_PELICAN_E,-119.690917,34.02805,2008,INNER,1,MACPYRAD,25,pisco
SCI_PELICAN_E,-119.690917,34.02805,2008,INNER,2,MACPYRAD,5,pisco
SCI_PELICAN_E,-119.690917,34.02805,2008,OUTER,1,MACPYRAD,21,pisco
SCI_PELICAN_E,-119.690917,34.02805,2008,OUTER,2,MACPYRAD,32,pisco
SCI_PELICAN_E,-119.690917,34.02805,2009,INNER,1,MACPYRAD,27,pisco
SCI_PELICAN_E,-119.690917,34.02805,2009,INNER,2,MACPYRAD,11,pisco
SCI_PELICAN_E,-119.690917,34.02805,2009,OUTER,1,MACPYRAD,16,pisco
SCI_PELICAN_E,-119.690917,34.02805,2009,OUTER,2,MACPYRAD,17,pisco
SCI_PELICAN_E,-119.690917,34.02805,2010,INNER,1,MACPYRAD,21,pisco
SCI_PELICAN_E,-119.690917,34.02805,2010,INNER,2,MACPYRAD,12,pisco
SCI_PELICAN_E,-119.690917,34.02805,2010,OUTER,1,MACPYRAD,17,pisco
SCI_PELICAN_E,-119.690917,34.02805,2010,OUTER,2,MACPYRAD,13,pisco
SCI_PELICAN_E,-119.690917,34.02805,2011,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2011,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2011,OUTER,1,MACPYRAD,14,pisco
SCI_PELICAN_E,-119.690917,34.02805,2011,OUTER,2,MACPYRAD,16,pisco
SCI_PELICAN_E,-119.690917,34.02805,2012,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2012,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2012,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2012,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2014,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2014,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2014,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2014,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2015,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2015,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2015,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2015,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2016,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2016,INNER,2,MACPYRAD,22,pisco
SCI_PELICAN_E,-119.690917,34.02805,2016,OUTER,1,MACPYRAD,1,pisco
SCI_PELICAN_E,-119.690917,34.02805,2016,OUTER,2,MACPYRAD,6,pisco
SCI_PELICAN_E,-119.690917,34.02805,2017,INNER,1,MACPYRAD,2,pisco
SCI_PELICAN_E,-119.690917,34.02805,2017,INNER,2,MACPYRAD,3,pisco
SCI_PELICAN_E,-119.690917,34.02805,2017,OUTER,1,MACPYRAD,1,pisco
SCI_PELICAN_E,-119.690917,34.02805,2017,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2018,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2018,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2018,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2018,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2019,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2019,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2019,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2019,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2020,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2020,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2020,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2020,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2021,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2021,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2021,INNER,1,MACPYRAD,1,pisco
SCI_PELICAN_E,-119.690917,34.02805,2021,INNER,2,MACPYRAD,6,pisco
SCI_PELICAN_E,-119.690917,34.02805,2022,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2022,INNER,2,MACPYRAD,4,pisco
SCI_PELICAN_E,-119.690917,34.02805,2022,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2022,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2023,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2023,INNER,2,MACPYRAD,33,pisco
SCI_PELICAN_E,-119.690917,34.02805,2023,OUTER,1,MACPYRAD,1,pisco
SCI_PELICAN_E,-119.690917,34.02805,2023,OUTER,2,MACPYRAD,3,pisco
SCI_PELICAN_E,-119.690917,34.02805,2000,INNER,1,MACSTIPES,143,pisco
SCI_PELICAN_E,-119.690917,34.02805,2000,INNER,2,MACSTIPES,128,pisco
SCI_PELICAN_E,-119.690917,34.02805,2000,OUTER,1,MACSTIPES,592,pisco
SCI_PELICAN_E,-119.690917,34.02805,2000,OUTER,2,MACSTIPES,366,pisco
SCI_PELICAN_E,-119.690917,34.02805,2002,INNER,2,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2002,OUTER,1,MACSTIPES,79,pisco
SCI_PELICAN_E,-119.690917,34.02805,2002,OUTER,2,MACSTIPES,3,pisco
SCI_PELICAN_E,-119.690917,34.02805,2002,INNER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2003,INNER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2003,INNER,2,MACSTIPES,8,pisco
SCI_PELICAN_E,-119.690917,34.02805,2003,OUTER,1,MACSTIPES,55,pisco
SCI_PELICAN_E,-119.690917,34.02805,2003,OUTER,2,MACSTIPES,34,pisco
SCI_PELICAN_E,-119.690917,34.02805,2004,INNER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2004,INNER,2,MACSTIPES,2,pisco
SCI_PELICAN_E,-119.690917,34.02805,2004,OUTER,1,MACSTIPES,195,pisco
SCI_PELICAN_E,-119.690917,34.02805,2004,OUTER,2,MACSTIPES,484,pisco
SCI_PELICAN_E,-119.690917,34.02805,2005,INNER,1,MACSTIPES,26,pisco
SCI_PELICAN_E,-119.690917,34.02805,2005,INNER,2,MACSTIPES,262,pisco
SCI_PELICAN_E,-119.690917,34.02805,2005,OUTER,1,MACSTIPES,193,pisco
SCI_PELICAN_E,-119.690917,34.02805,2005,OUTER,2,MACSTIPES,505,pisco
SCI_PELICAN_E,-119.690917,34.02805,2006,INNER,1,MACSTIPES,218,pisco
SCI_PELICAN_E,-119.690917,34.02805,2006,INNER,2,MACSTIPES,64,pisco
SCI_PELICAN_E,-119.690917,34.02805,2006,OUTER,1,MACSTIPES,314,pisco
SCI_PELICAN_E,-119.690917,34.02805,2006,OUTER,2,MACSTIPES,274,pisco
SCI_PELICAN_E,-119.690917,34.02805,2007,INNER,1,MACSTIPES,99,pisco
SCI_PELICAN_E,-119.690917,34.02805,2007,INNER,2,MACSTIPES,472,pisco
SCI_PELICAN_E,-119.690917,34.02805,2007,OUTER,1,MACSTIPES,18,pisco
SCI_PELICAN_E,-119.690917,34.02805,2007,OUTER,2,MACSTIPES,65,pisco
SCI_PELICAN_E,-119.690917,34.02805,2008,INNER,1,MACSTIPES,224,pisco
SCI_PELICAN_E,-119.690917,34.02805,2008,INNER,2,MACSTIPES,65,pisco
SCI_PELICAN_E,-119.690917,34.02805,2008,OUTER,1,MACSTIPES,412,pisco
SCI_PELICAN_E,-119.690917,34.02805,2008,OUTER,2,MACSTIPES,336,pisco
SCI_PELICAN_E,-119.690917,34.02805,2009,INNER,1,MACSTIPES,194,pisco
SCI_PELICAN_E,-119.690917,34.02805,2009,INNER,2,MACSTIPES,252,pisco
SCI_PELICAN_E,-119.690917,34.02805,2009,OUTER,1,MACSTIPES,358,pisco
SCI_PELICAN_E,-119.690917,34.02805,2009,OUTER,2,MACSTIPES,288,pisco
SCI_PELICAN_E,-119.690917,34.02805,2010,INNER,1,MACSTIPES,257,pisco
SCI_PELICAN_E,-119.690917,34.02805,2010,INNER,2,MACSTIPES,235,pisco
SCI_PELICAN_E,-119.690917,34.02805,2010,OUTER,1,MACSTIPES,355,pisco
SCI_PELICAN_E,-119.690917,34.02805,2010,OUTER,2,MACSTIPES,142,pisco
SCI_PELICAN_E,-119.690917,34.02805,2011,INNER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2011,INNER,2,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2011,OUTER,1,MACSTIPES,218,pisco
SCI_PELICAN_E,-119.690917,34.02805,2011,OUTER,2,MACSTIPES,299,pisco
SCI_PELICAN_E,-119.690917,34.02805,2012,INNER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2012,INNER,2,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2012,OUTER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2012,OUTER,2,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2014,INNER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2014,INNER,2,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2014,OUTER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2014,OUTER,2,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2015,INNER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2015,INNER,2,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2015,OUTER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2015,OUTER,2,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2016,INNER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2016,INNER,2,MACSTIPES,57,pisco
SCI_PELICAN_E,-119.690917,34.02805,2016,OUTER,1,MACSTIPES,2,pisco
SCI_PELICAN_E,-119.690917,34.02805,2016,OUTER,2,MACSTIPES,11,pisco
SCI_PELICAN_E,-119.690917,34.02805,2017,INNER,1,MACSTIPES,2,pisco
SCI_PELICAN_E,-119.690917,34.02805,2017,INNER,2,MACSTIPES,8,pisco
SCI_PELICAN_E,-119.690917,34.02805,2017,OUTER,1,MACSTIPES,2,pisco
SCI_PELICAN_E,-119.690917,34.02805,2017,OUTER,2,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2018,INNER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2018,INNER,2,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2018,OUTER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2018,OUTER,2,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2019,INNER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2019,INNER,2,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2019,OUTER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2019,OUTER,2,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2020,OUTER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2020,OUTER,2,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2020,INNER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2020,INNER,2,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2021,OUTER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2021,OUTER,2,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2021,INNER,1,MACSTIPES,2,pisco
SCI_PELICAN_E,-119.690917,34.02805,2021,INNER,2,MACSTIPES,36,pisco
SCI_PELICAN_E,-119.690917,34.02805,2022,INNER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2022,INNER,2,MACSTIPES,17,pisco
SCI_PELICAN_E,-119.690917,34.02805,2022,OUTER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2022,OUTER,2,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2023,INNER,1,MACSTIPES,0,pisco
SCI_PELICAN_E,-119.690917,34.02805,2023,INNER,2,MACSTIPES,198,pisco
SCI_PELICAN_E,-119.690917,34.02805,2023,OUTER,1,MACSTIPES,2,pisco
SCI_PELICAN_E,-119.690917,34.02805,2023,OUTER,2,MACSTIPES,16,pisco
SCI_PELICAN_W,-119.7023,34.035867,2000,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2000,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2000,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2000,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2001,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2001,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2001,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2001,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2002,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2002,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2002,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2002,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2003,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2003,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2003,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2003,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2004,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2004,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2004,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2004,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2005,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2005,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2005,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2005,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2006,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2006,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2006,OUTER,1,MACPYRAD,1,pisco
SCI_PELICAN_W,-119.7023,34.035867,2006,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2007,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2007,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2007,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2007,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2008,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2008,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2008,OUTER,1,MACPYRAD,3,pisco
SCI_PELICAN_W,-119.7023,34.035867,2008,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2009,INNER,1,MACPYRAD,22,pisco
SCI_PELICAN_W,-119.7023,34.035867,2009,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2009,OUTER,1,MACPYRAD,95,pisco
SCI_PELICAN_W,-119.7023,34.035867,2009,OUTER,2,MACPYRAD,38,pisco
SCI_PELICAN_W,-119.7023,34.035867,2010,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2010,INNER,2,MACPYRAD,14,pisco
SCI_PELICAN_W,-119.7023,34.035867,2010,OUTER,1,MACPYRAD,36,pisco
SCI_PELICAN_W,-119.7023,34.035867,2010,OUTER,2,MACPYRAD,17,pisco
SCI_PELICAN_W,-119.7023,34.035867,2011,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2011,INNER,2,MACPYRAD,12,pisco
SCI_PELICAN_W,-119.7023,34.035867,2011,OUTER,1,MACPYRAD,21,pisco
SCI_PELICAN_W,-119.7023,34.035867,2011,OUTER,2,MACPYRAD,9,pisco
SCI_PELICAN_W,-119.7023,34.035867,2012,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2012,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2012,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2012,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2014,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2014,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2014,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2014,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2015,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2015,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2015,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2015,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2016,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2016,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2016,OUTER,1,MACPYRAD,9,pisco
SCI_PELICAN_W,-119.7023,34.035867,2016,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2017,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2017,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2017,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2017,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2018,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2018,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2018,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2018,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2019,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2019,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2019,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2019,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2020,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2020,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2020,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2020,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2021,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2021,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2021,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2021,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2022,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2022,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2022,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2022,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2023,INNER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2023,INNER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2023,OUTER,1,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2023,OUTER,2,MACPYRAD,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2000,INNER,1,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2000,INNER,2,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2000,OUTER,1,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2000,OUTER,2,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2001,INNER,1,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2001,INNER,2,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2001,OUTER,1,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2001,OUTER,2,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2002,INNER,1,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2002,INNER,2,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2002,OUTER,1,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2002,OUTER,2,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2003,INNER,1,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2003,INNER,2,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2003,OUTER,1,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2003,OUTER,2,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2004,INNER,1,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2004,INNER,2,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2004,OUTER,1,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2004,OUTER,2,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2005,INNER,1,MACSTIPES,0,pisco
SCI_PELICAN_W,-119.7023,34.035867,2005,INNER,2,MACSTIPES,0,pisco
