site,longitude,latitude,survey_year,zone,transect,classcode,count,survey,distance,density,year
BUCHON,-120.901098,35.244079,2019,OUTER,2,NERLUE,4,pisco,NA,0.06666666666666667,19
BUCHON,-120.901098,35.244079,2020,INNER,1,NERLUE,0,pisco,NA,0,20
BUCHON,-120.901098,35.244079,2020,INNER,2,NERLUE,0,pisco,NA,0,20
BUCHON,-120.901098,35.244079,2020,MID,1,NERLUE,3,pisco,NA,0.05,20
BUCHON,-120.901098,35.244079,2020,MID,2,NERLUE,5,pisco,NA,0.08333333333333333,20
BUCHON,-120.901098,35.244079,2020,OUTER,1,NERLUE,0,pisco,NA,0,20
BUCHON,-120.901098,35.244079,2020,OUTER,2,NERLUE,0,pisco,NA,0,20
BUCHON,-120.901098,35.244079,2021,OUTER,1,NERLUE,2,pisco,NA,0.03333333333333333,21
BUCHON,-120.901098,35.244079,2021,OUTER,2,NERLUE,29,pisco,NA,0.48333333333333334,21
BUCHON,-120.901098,35.244079,2021,MID,1,NERLUE,15,pisco,NA,0.25,21
BUCHON,-120.901098,35.244079,2021,MID,2,NERLUE,6,pisco,NA,0.1,21
BUCHON,-120.901098,35.244079,2022,OUTER,1,NERLUE,6,pisco,NA,0.1,22
BUCHON,-120.901098,35.244079,2022,OUTER,2,NERLUE,13,pisco,NA,0.21666666666666667,22
BUCHON,-120.901098,35.244079,2022,MID,1,NERLUE,6,pisco,NA,0.1,22
BUCHON,-120.901098,35.244079,2022,MID,2,NERLUE,1,pisco,NA,0.016666666666666666,22
BUCHON,-120.901098,35.244079,2023,INNER,1,NERLUE,32,pisco,NA,0.5333333333333333,23
BUCHON,-120.901098,35.244079,2023,INNER,2,NERLUE,1,pisco,NA,0.016666666666666666,23
BUCHON,-120.901098,35.244079,2023,MID,1,NERLUE,7,pisco,NA,0.11666666666666667,23
BUCHON,-120.901098,35.244079,2023,MID,2,NERLUE,22,pisco,NA,0.36666666666666664,23
BUCHON,-120.901098,35.244079,2023,OUTER,1,NERLUE,1,pisco,NA,0.016666666666666666,23
BUCHON,-120.901098,35.244079,2023,OUTER,2,NERLUE,1,pisco,NA,0.016666666666666666,23
BUTTERFLY_DC,-121.93567,36.537439,2006,INNER,1,NERLUE,1,pisco,NA,0.016666666666666666,6
BUTTERFLY_DC,-121.93567,36.537439,2006,INNER,2,NERLUE,0,pisco,NA,0,6
BUTTERFLY_DC,-121.93567,36.537439,2006,MID,1,NERLUE,2,pisco,NA,0.03333333333333333,6
BUTTERFLY_DC,-121.93567,36.537439,2006,MID,2,NERLUE,0,pisco,NA,0,6
BUTTERFLY_DC,-121.93567,36.537439,2006,OUTER,1,NERLUE,0,pisco,NA,0,6
BUTTERFLY_DC,-121.93567,36.537439,2006,OUTER,2,NERLUE,0,pisco,NA,0,6
BUTTERFLY_DC,-121.93567,36.537439,2007,INNER,1,NERLUE,29,pisco,NA,0.48333333333333334,7
BUTTERFLY_DC,-121.93567,36.537439,2007,INNER,2,NERLUE,14,pisco,NA,0.23333333333333334,7
BUTTERFLY_DC,-121.93567,36.537439,2007,MID,1,NERLUE,0,pisco,NA,0,7
BUTTERFLY_DC,-121.93567,36.537439,2007,MID,2,NERLUE,0,pisco,NA,0,7
BUTTERFLY_DC,-121.93567,36.537439,2007,OUTER,1,NERLUE,0,pisco,NA,0,7
BUTTERFLY_DC,-121.93567,36.537439,2007,OUTER,2,NERLUE,0,pisco,NA,0,7
BUTTERFLY_DC,-121.93567,36.537439,2008,INNER,1,NERLUE,55,pisco,NA,0.9166666666666666,8
BUTTERFLY_DC,-121.93567,36.537439,2008,MID,1,NERLUE,3,pisco,NA,0.05,8
BUTTERFLY_DC,-121.93567,36.537439,2008,MID,2,NERLUE,1,pisco,NA,0.016666666666666666,8
BUTTERFLY_DC,-121.93567,36.537439,2008,OUTER,1,NERLUE,0,pisco,NA,0,8
BUTTERFLY_DC,-121.93567,36.537439,2008,OUTER,2,NERLUE,0,pisco,NA,0,8
BUTTERFLY_DC,-121.93567,36.537439,2008,INNER,2,NERLUE,60,pisco,NA,1,8
BUTTERFLY_DC,-121.93567,36.537439,2010,INNER,1,NERLUE,12,pisco,NA,0.2,10
BUTTERFLY_DC,-121.93567,36.537439,2010,INNER,2,NERLUE,47,pisco,NA,0.7833333333333333,10
BUTTERFLY_DC,-121.93567,36.537439,2010,MID,1,NERLUE,0,pisco,NA,0,10
BUTTERFLY_DC,-121.93567,36.537439,2010,MID,2,NERLUE,0,pisco,NA,0,10
BUTTERFLY_DC,-121.93567,36.537439,2010,OUTER,1,NERLUE,0,pisco,NA,0,10
BUTTERFLY_DC,-121.93567,36.537439,2010,OUTER,2,NERLUE,0,pisco,NA,0,10
BUTTERFLY_DC,-121.93567,36.537439,2011,INNER,1,NERLUE,2,pisco,NA,0.03333333333333333,11
BUTTERFLY_DC,-121.93567,36.537439,2011,INNER,2,NERLUE,4,pisco,NA,0.06666666666666667,11
BUTTERFLY_DC,-121.93567,36.537439,2011,MID,1,NERLUE,0,pisco,NA,0,11
BUTTERFLY_DC,-121.93567,36.537439,2011,MID,2,NERLUE,1,pisco,NA,0.016666666666666666,11
BUTTERFLY_DC,-121.93567,36.537439,2011,OUTER,1,NERLUE,0,pisco,NA,0,11
BUTTERFLY_DC,-121.93567,36.537439,2011,OUTER,2,NERLUE,0,pisco,NA,0,11
BUTTERFLY_DC,-121.93567,36.537439,2013,INNER,1,NERLUE,0,pisco,NA,0,13
BUTTERFLY_DC,-121.93567,36.537439,2013,INNER,2,NERLUE,8,pisco,NA,0.13333333333333333,13
BUTTERFLY_DC,-121.93567,36.537439,2013,MID,1,NERLUE,0,pisco,NA,0,13
BUTTERFLY_DC,-121.93567,36.537439,2013,MID,2,NERLUE,0,pisco,NA,0,13
BUTTERFLY_DC,-121.93567,36.537439,2013,OUTER,1,NERLUE,0,pisco,NA,0,13
BUTTERFLY_DC,-121.93567,36.537439,2013,OUTER,2,NERLUE,0,pisco,NA,0,13
BUTTERFLY_DC,-121.93567,36.537439,2014,INNER,1,NERLUE,0,pisco,NA,0,14
BUTTERFLY_DC,-121.93567,36.537439,2014,INNER,2,NERLUE,0,pisco,NA,0,14
BUTTERFLY_DC,-121.93567,36.537439,2014,MID,1,NERLUE,0,pisco,NA,0,14
BUTTERFLY_DC,-121.93567,36.537439,2014,MID,2,NERLUE,0,pisco,NA,0,14
BUTTERFLY_DC,-121.93567,36.537439,2014,OUTER,1,NERLUE,0,pisco,NA,0,14
BUTTERFLY_DC,-121.93567,36.537439,2014,OUTER,2,NERLUE,0,pisco,NA,0,14
BUTTERFLY_DC,-121.93567,36.537439,2015,INNER,1,NERLUE,0,pisco,NA,0,15
BUTTERFLY_DC,-121.93567,36.537439,2015,INNER,2,NERLUE,0,pisco,NA,0,15
BUTTERFLY_DC,-121.93567,36.537439,2015,MID,1,NERLUE,0,pisco,NA,0,15
BUTTERFLY_DC,-121.93567,36.537439,2015,MID,2,NERLUE,0,pisco,NA,0,15
BUTTERFLY_DC,-121.93567,36.537439,2015,OUTER,1,NERLUE,0,pisco,NA,0,15
BUTTERFLY_DC,-121.93567,36.537439,2015,OUTER,2,NERLUE,0,pisco,NA,0,15
BUTTERFLY_DC,-121.93567,36.537439,2017,INNER,1,NERLUE,54,pisco,NA,0.9,17
BUTTERFLY_DC,-121.93567,36.537439,2017,INNER,2,NERLUE,34,pisco,NA,0.5666666666666667,17
BUTTERFLY_DC,-121.93567,36.537439,2017,MID,1,NERLUE,0,pisco,NA,0,17
BUTTERFLY_DC,-121.93567,36.537439,2017,MID,2,NERLUE,2,pisco,NA,0.03333333333333333,17
BUTTERFLY_DC,-121.93567,36.537439,2017,OUTER,1,NERLUE,0,pisco,NA,0,17
BUTTERFLY_DC,-121.93567,36.537439,2017,OUTER,2,NERLUE,0,pisco,NA,0,17
BUTTERFLY_DC,-121.93567,36.537439,2018,INNER,1,NERLUE,13,pisco,NA,0.21666666666666667,18
BUTTERFLY_DC,-121.93567,36.537439,2018,INNER,2,NERLUE,16,pisco,NA,0.26666666666666666,18
BUTTERFLY_DC,-121.93567,36.537439,2018,MID,1,NERLUE,4,pisco,NA,0.06666666666666667,18
BUTTERFLY_DC,-121.93567,36.537439,2018,MID,2,NERLUE,8,pisco,NA,0.13333333333333333,18
BUTTERFLY_DC,-121.93567,36.537439,2018,OUTER,1,NERLUE,0,pisco,NA,0,18
BUTTERFLY_DC,-121.93567,36.537439,2018,OUTER,2,NERLUE,0,pisco,NA,0,18
BUTTERFLY_DC,-121.93567,36.537439,2019,INNER,1,NERLUE,0,pisco,NA,0,19
BUTTERFLY_DC,-121.93567,36.537439,2019,INNER,2,NERLUE,0,pisco,NA,0,19
BUTTERFLY_DC,-121.93567,36.537439,2019,MID,1,NERLUE,0,pisco,NA,0,19
BUTTERFLY_DC,-121.93567,36.537439,2019,MID,2,NERLUE,0,pisco,NA,0,19
BUTTERFLY_DC,-121.93567,36.537439,2019,OUTER,1,NERLUE,0,pisco,NA,0,19
BUTTERFLY_DC,-121.93567,36.537439,2019,OUTER,2,NERLUE,0,pisco,NA,0,19
BUTTERFLY_DC,-121.93567,36.537439,2020,INNER,1,NERLUE,2,pisco,NA,0.03333333333333333,20
BUTTERFLY_DC,-121.93567,36.537439,2020,INNER,2,NERLUE,2,pisco,NA,0.03333333333333333,20
BUTTERFLY_DC,-121.93567,36.537439,2020,MID,1,NERLUE,0,pisco,NA,0,20
BUTTERFLY_DC,-121.93567,36.537439,2020,MID,2,NERLUE,0,pisco,NA,0,20
BUTTERFLY_DC,-121.93567,36.537439,2020,OUTER,1,NERLUE,12,pisco,NA,0.2,20
BUTTERFLY_DC,-121.93567,36.537439,2020,OUTER,2,NERLUE,7,pisco,NA,0.11666666666666667,20
BUTTERFLY_DC,-121.93567,36.537439,2021,INNER,1,NERLUE,6,pisco,NA,0.1,21
BUTTERFLY_DC,-121.93567,36.537439,2021,INNER,2,NERLUE,6,pisco,NA,0.1,21
BUTTERFLY_DC,-121.93567,36.537439,2021,MID,1,NERLUE,0,pisco,NA,0,21
BUTTERFLY_DC,-121.93567,36.537439,2021,MID,2,NERLUE,0,pisco,NA,0,21
BUTTERFLY_DC,-121.93567,36.537439,2021,OUTER,1,NERLUE,86,pisco,NA,1.4333333333333333,21
BUTTERFLY_DC,-121.93567,36.537439,2021,OUTER,2,NERLUE,105,pisco,NA,1.75,21
BUTTERFLY_DC,-121.93567,36.537439,2023,INNER,1,NERLUE,4,pisco,NA,0.06666666666666667,23
BUTTERFLY_DC,-121.93567,36.537439,2023,INNER,2,NERLUE,10,pisco,NA,0.16666666666666666,23
BUTTERFLY_DC,-121.93567,36.537439,2023,MID,1,NERLUE,0,pisco,NA,0,23
BUTTERFLY_DC,-121.93567,36.537439,2023,MID,2,NERLUE,0,pisco,NA,0,23
BUTTERFLY_DC,-121.93567,36.537439,2023,OUTER,1,NERLUE,0,pisco,NA,0,23
BUTTERFLY_DC,-121.93567,36.537439,2023,OUTER,2,NERLUE,0,pisco,NA,0,23
BUTTERFLY_UC,-121.936297,36.539655,2006,INNER,1,NERLUE,2,pisco,NA,0.03333333333333333,6
BUTTERFLY_UC,-121.936297,36.539655,2006,INNER,2,NERLUE,0,pisco,NA,0,6
BUTTERFLY_UC,-121.936297,36.539655,2006,MID,1,NERLUE,0,pisco,NA,0,6
BUTTERFLY_UC,-121.936297,36.539655,2006,MID,2,NERLUE,0,pisco,NA,0,6
BUTTERFLY_UC,-121.936297,36.539655,2006,OUTER,1,NERLUE,0,pisco,NA,0,6
BUTTERFLY_UC,-121.936297,36.539655,2006,OUTER,2,NERLUE,0,pisco,NA,0,6
BUTTERFLY_UC,-121.936297,36.539655,2007,INNER,1,NERLUE,8,pisco,NA,0.13333333333333333,7
BUTTERFLY_UC,-121.936297,36.539655,2007,INNER,2,NERLUE,1,pisco,NA,0.016666666666666666,7
BUTTERFLY_UC,-121.936297,36.539655,2007,MID,1,NERLUE,0,pisco,NA,0,7
BUTTERFLY_UC,-121.936297,36.539655,2007,MID,2,NERLUE,3,pisco,NA,0.05,7
BUTTERFLY_UC,-121.936297,36.539655,2007,OUTER,1,NERLUE,0,pisco,NA,0,7
BUTTERFLY_UC,-121.936297,36.539655,2007,OUTER,2,NERLUE,0,pisco,NA,0,7
BUTTERFLY_UC,-121.936297,36.539655,2008,INNER,1,NERLUE,0,pisco,NA,0,8
BUTTERFLY_UC,-121.936297,36.539655,2008,MID,1,NERLUE,0,pisco,NA,0,8
BUTTERFLY_UC,-121.936297,36.539655,2008,MID,2,NERLUE,0,pisco,NA,0,8
BUTTERFLY_UC,-121.936297,36.539655,2008,OUTER,1,NERLUE,0,pisco,NA,0,8
BUTTERFLY_UC,-121.936297,36.539655,2008,OUTER,2,NERLUE,4,pisco,NA,0.06666666666666667,8
BUTTERFLY_UC,-121.936297,36.539655,2008,INNER,2,NERLUE,86,pisco,NA,1.4333333333333333,8
BUTTERFLY_UC,-121.936297,36.539655,2010,INNER,1,NERLUE,28,pisco,NA,0.4666666666666667,10
BUTTERFLY_UC,-121.936297,36.539655,2010,INNER,2,NERLUE,13,pisco,NA,0.21666666666666667,10
BUTTERFLY_UC,-121.936297,36.539655,2010,MID,1,NERLUE,0,pisco,NA,0,10
BUTTERFLY_UC,-121.936297,36.539655,2010,MID,2,NERLUE,0,pisco,NA,0,10
BUTTERFLY_UC,-121.936297,36.539655,2010,OUTER,1,NERLUE,0,pisco,NA,0,10
BUTTERFLY_UC,-121.936297,36.539655,2010,OUTER,2,NERLUE,0,pisco,NA,0,10
BUTTERFLY_UC,-121.936297,36.539655,2011,INNER,1,NERLUE,1,pisco,NA,0.016666666666666666,11
BUTTERFLY_UC,-121.936297,36.539655,2011,INNER,2,NERLUE,0,pisco,NA,0,11
BUTTERFLY_UC,-121.936297,36.539655,2011,MID,1,NERLUE,1,pisco,NA,0.016666666666666666,11
BUTTERFLY_UC,-121.936297,36.539655,2011,MID,2,NERLUE,1,pisco,NA,0.016666666666666666,11
BUTTERFLY_UC,-121.936297,36.539655,2011,OUTER,1,NERLUE,0,pisco,NA,0,11
BUTTERFLY_UC,-121.936297,36.539655,2011,OUTER,2,NERLUE,0,pisco,NA,0,11
BUTTERFLY_UC,-121.936297,36.539655,2013,INNER,1,NERLUE,0,pisco,NA,0,13
BUTTERFLY_UC,-121.936297,36.539655,2013,INNER,2,NERLUE,0,pisco,NA,0,13
BUTTERFLY_UC,-121.936297,36.539655,2013,OUTER,1,NERLUE,0,pisco,NA,0,13
BUTTERFLY_UC,-121.936297,36.539655,2013,OUTER,2,NERLUE,0,pisco,NA,0,13
BUTTERFLY_UC,-121.936297,36.539655,2013,MID,1,NERLUE,0,pisco,NA,0,13
BUTTERFLY_UC,-121.936297,36.539655,2013,MID,2,NERLUE,0,pisco,NA,0,13
BUTTERFLY_UC,-121.936297,36.539655,2013,OUTER,1,NERLUE,0,pisco,NA,0,13
BUTTERFLY_UC,-121.936297,36.539655,2013,OUTER,2,NERLUE,0,pisco,NA,0,13
BUTTERFLY_UC,-121.936297,36.539655,2014,INNER,1,NERLUE,0,pisco,NA,0,14
BUTTERFLY_UC,-121.936297,36.539655,2014,INNER,2,NERLUE,5,pisco,NA,0.08333333333333333,14
BUTTERFLY_UC,-121.936297,36.539655,2014,MID,1,NERLUE,0,pisco,NA,0,14
BUTTERFLY_UC,-121.936297,36.539655,2014,MID,2,NERLUE,0,pisco,NA,0,14
BUTTERFLY_UC,-121.936297,36.539655,2014,OUTER,1,NERLUE,0,pisco,NA,0,14
BUTTERFLY_UC,-121.936297,36.539655,2014,OUTER,2,NERLUE,0,pisco,NA,0,14
BUTTERFLY_UC,-121.936297,36.539655,2015,OUTER,1,NERLUE,0,pisco,NA,0,15
BUTTERFLY_UC,-121.936297,36.539655,2015,OUTER,2,NERLUE,0,pisco,NA,0,15
BUTTERFLY_UC,-121.936297,36.539655,2015,INNER,1,NERLUE,0,pisco,NA,0,15
BUTTERFLY_UC,-121.936297,36.539655,2015,INNER,2,NERLUE,0,pisco,NA,0,15
BUTTERFLY_UC,-121.936297,36.539655,2015,MID,1,NERLUE,0,pisco,NA,0,15
BUTTERFLY_UC,-121.936297,36.539655,2015,MID,2,NERLUE,0,pisco,NA,0,15
BUTTERFLY_UC,-121.936297,36.539655,2015,INNER,2,NERLUE,0,pisco,NA,0,15
BUTTERFLY_UC,-121.936297,36.539655,2017,INNER,1,NERLUE,0,pisco,NA,0,17
BUTTERFLY_UC,-121.936297,36.539655,2017,INNER,2,NERLUE,0,pisco,NA,0,17
BUTTERFLY_UC,-121.936297,36.539655,2017,MID,1,NERLUE,2,pisco,NA,0.03333333333333333,17
BUTTERFLY_UC,-121.936297,36.539655,2017,MID,2,NERLUE,2,pisco,NA,0.03333333333333333,17
BUTTERFLY_UC,-121.936297,36.539655,2017,OUTER,1,NERLUE,0,pisco,NA,0,17
BUTTERFLY_UC,-121.936297,36.539655,2017,OUTER,2,NERLUE,0,pisco,NA,0,17
BUTTERFLY_UC,-121.936297,36.539655,2018,INNER,1,NERLUE,2,pisco,NA,0.03333333333333333,18
BUTTERFLY_UC,-121.936297,36.539655,2018,INNER,2,NERLUE,0,pisco,NA,0,18
BUTTERFLY_UC,-121.936297,36.539655,2018,MID,1,NERLUE,0,pisco,NA,0,18
BUTTERFLY_UC,-121.936297,36.539655,2018,MID,2,NERLUE,0,pisco,NA,0,18
BUTTERFLY_UC,-121.936297,36.539655,2018,OUTER,1,NERLUE,0,pisco,NA,0,18
BUTTERFLY_UC,-121.936297,36.539655,2018,OUTER,2,NERLUE,0,pisco,NA,0,18
BUTTERFLY_UC,-121.936297,36.539655,2019,INNER,1,NERLUE,0,pisco,NA,0,19
BUTTERFLY_UC,-121.936297,36.539655,2019,INNER,2,NERLUE,0,pisco,NA,0,19
BUTTERFLY_UC,-121.936297,36.539655,2019,MID,1,NERLUE,0,pisco,NA,0,19
BUTTERFLY_UC,-121.936297,36.539655,2019,MID,2,NERLUE,0,pisco,NA,0,19
BUTTERFLY_UC,-121.936297,36.539655,2019,OUTER,1,NERLUE,0,pisco,NA,0,19
BUTTERFLY_UC,-121.936297,36.539655,2019,OUTER,2,NERLUE,0,pisco,NA,0,19
BUTTERFLY_UC,-121.936297,36.539655,2020,INNER,1,NERLUE,0,pisco,NA,0,20
BUTTERFLY_UC,-121.936297,36.539655,2020,INNER,2,NERLUE,2,pisco,NA,0.03333333333333333,20
BUTTERFLY_UC,-121.936297,36.539655,2020,MID,1,NERLUE,0,pisco,NA,0,20
BUTTERFLY_UC,-121.936297,36.539655,2020,MID,2,NERLUE,0,pisco,NA,0,20
BUTTERFLY_UC,-121.936297,36.539655,2020,OUTER,1,NERLUE,0,pisco,NA,0,20
BUTTERFLY_UC,-121.936297,36.539655,2020,OUTER,2,NERLUE,0,pisco,NA,0,20
BUTTERFLY_UC,-121.936297,36.539655,2021,INNER,1,NERLUE,1,pisco,NA,0.016666666666666666,21
BUTTERFLY_UC,-121.936297,36.539655,2021,INNER,2,NERLUE,0,pisco,NA,0,21
BUTTERFLY_UC,-121.936297,36.539655,2021,MID,1,NERLUE,0,pisco,NA,0,21
BUTTERFLY_UC,-121.936297,36.539655,2021,MID,2,NERLUE,0,pisco,NA,0,21
BUTTERFLY_UC,-121.936297,36.539655,2021,OUTER,1,NERLUE,115,pisco,NA,1.9166666666666667,21
BUTTERFLY_UC,-121.936297,36.539655,2021,OUTER,2,NERLUE,25,pisco,NA,0.4166666666666667,21
BUTTERFLY_UC,-121.936297,36.539655,2022,INNER,1,NERLUE,43,pisco,NA,0.7166666666666667,22
BUTTERFLY_UC,-121.936297,36.539655,2022,INNER,2,NERLUE,5,pisco,NA,0.08333333333333333,22
BUTTERFLY_UC,-121.936297,36.539655,2022,MID,1,NERLUE,21,pisco,NA,0.35,22
BUTTERFLY_UC,-121.936297,36.539655,2022,MID,2,NERLUE,55,pisco,NA,0.9166666666666666,22
BUTTERFLY_UC,-121.936297,36.539655,2022,OUTER,1,NERLUE,0,pisco,NA,0,22
BUTTERFLY_UC,-121.936297,36.539655,2022,OUTER,2,NERLUE,12,pisco,NA,0.2,22
BUTTERFLY_UC,-121.936297,36.539655,2023,INNER,1,NERLUE,0,pisco,NA,0,23
BUTTERFLY_UC,-121.936297,36.539655,2023,INNER,2,NERLUE,0,pisco,NA,0,23
BUTTERFLY_UC,-121.936297,36.539655,2023,MID,1,NERLUE,0,pisco,NA,0,23
BUTTERFLY_UC,-121.936297,36.539655,2023,MID,2,NERLUE,0,pisco,NA,0,23
BUTTERFLY_UC,-121.936297,36.539655,2023,OUTER,1,NERLUE,0,pisco,NA,0,23
BUTTERFLY_UC,-121.936297,36.539655,2023,OUTER,2,NERLUE,0,pisco,NA,0,23
CANNERY_UC,-121.894574,36.612639,2007,INNER,1,NERLUE,0,pisco,NA,0,7
CANNERY_UC,-121.894574,36.612639,2007,INNER,2,NERLUE,0,pisco,NA,0,7
CANNERY_UC,-121.894574,36.612639,2007,MID,1,NERLUE,0,pisco,NA,0,7
CANNERY_UC,-121.894574,36.612639,2007,MID,2,NERLUE,0,pisco,NA,0,7
CANNERY_UC,-121.894574,36.612639,2007,OUTER,1,NERLUE,0,pisco,NA,0,7
CANNERY_UC,-121.894574,36.612639,2007,OUTER,2,NERLUE,0,pisco,NA,0,7
CANNERY_UC,-121.894574,36.612639,2008,INNER,1,NERLUE,0,pisco,NA,0,8
CANNERY_UC,-121.894574,36.612639,2008,INNER,2,NERLUE,0,pisco,NA,0,8
CANNERY_UC,-121.894574,36.612639,2008,MID,1,NERLUE,0,pisco,NA,0,8
CANNERY_UC,-121.894574,36.612639,2008,MID,2,NERLUE,0,pisco,NA,0,8
CANNERY_UC,-121.894574,36.612639,2008,OUTER,1,NERLUE,0,pisco,NA,0,8
CANNERY_UC,-121.894574,36.612639,2008,OUTER,2,NERLUE,0,pisco,NA,0,8
CANNERY_UC,-121.894574,36.612639,2011,INNER,1,NERLUE,0,pisco,NA,0,11
CANNERY_UC,-121.894574,36.612639,2011,INNER,2,NERLUE,0,pisco,NA,0,11
CANNERY_UC,-121.894574,36.612639,2011,MID,1,NERLUE,0,pisco,NA,0,11
CANNERY_UC,-121.894574,36.612639,2011,MID,2,NERLUE,0,pisco,NA,0,11
CANNERY_UC,-121.894574,36.612639,2011,OUTER,1,NERLUE,0,pisco,NA,0,11
CANNERY_UC,-121.894574,36.612639,2011,OUTER,2,NERLUE,0,pisco,NA,0,11
CANNERY_UC,-121.894574,36.612639,2012,INNER,1,NERLUE,0,pisco,NA,0,12
CANNERY_UC,-121.894574,36.612639,2012,INNER,2,NERLUE,0,pisco,NA,0,12
CANNERY_UC,-121.894574,36.612639,2012,MID,1,NERLUE,0,pisco,NA,0,12
CANNERY_UC,-121.894574,36.612639,2012,MID,2,NERLUE,0,pisco,NA,0,12
CANNERY_UC,-121.894574,36.612639,2012,OUTER,1,NERLUE,0,pisco,NA,0,12
CANNERY_UC,-121.894574,36.612639,2012,OUTER,2,NERLUE,0,pisco,NA,0,12
CANNERY_UC,-121.894574,36.612639,2013,OUTER,1,NERLUE,0,pisco,NA,0,13
CANNERY_UC,-121.894574,36.612639,2013,INNER,1,NERLUE,0,pisco,NA,0,13
CANNERY_UC,-121.894574,36.612639,2013,INNER,2,NERLUE,0,pisco,NA,0,13
CANNERY_UC,-121.894574,36.612639,2013,MID,1,NERLUE,0,pisco,NA,0,13
CANNERY_UC,-121.894574,36.612639,2013,MID,2,NERLUE,0,pisco,NA,0,13
CANNERY_UC,-121.894574,36.612639,2013,OUTER,1,NERLUE,0,pisco,NA,0,13
CANNERY_UC,-121.894574,36.612639,2013,OUTER,2,NERLUE,0,pisco,NA,0,13
CANNERY_UC,-121.894574,36.612639,2013,INNER,1,NERLUE,0,pisco,NA,0,13
CANNERY_UC,-121.894574,36.612639,2013,INNER,2,NERLUE,0,pisco,NA,0,13
CANNERY_UC,-121.894574,36.612639,2013,MID,1,NERLUE,0,pisco,NA,0,13
CANNERY_UC,-121.894574,36.612639,2013,MID,2,NERLUE,0,pisco,NA,0,13
CANNERY_UC,-121.894574,36.612639,2014,INNER,1,NERLUE,0,pisco,NA,0,14
CANNERY_UC,-121.894574,36.612639,2014,INNER,2,NERLUE,0,pisco,NA,0,14
CANNERY_UC,-121.894574,36.612639,2014,MID,1,NERLUE,0,pisco,NA,0,14
CANNERY_UC,-121.894574,36.612639,2014,MID,2,NERLUE,0,pisco,NA,0,14
CANNERY_UC,-121.894574,36.612639,2014,OUTER,1,NERLUE,0,pisco,NA,0,14
CANNERY_UC,-121.894574,36.612639,2014,OUTER,2,NERLUE,0,pisco,NA,0,14
CANNERY_UC,-121.894574,36.612639,2015,INNER,1,NERLUE,0,pisco,NA,0,15
CANNERY_UC,-121.894574,36.612639,2015,INNER,2,NERLUE,0,pisco,NA,0,15
CANNERY_UC,-121.894574,36.612639,2015,MID,1,NERLUE,0,pisco,NA,0,15
CANNERY_UC,-121.894574,36.612639,2015,MID,2,NERLUE,0,pisco,NA,0,15
CANNERY_UC,-121.894574,36.612639,2015,OUTER,1,NERLUE,0,pisco,NA,0,15
CANNERY_UC,-121.894574,36.612639,2015,OUTER,2,NERLUE,0,pisco,NA,0,15
CANNERY_UC,-121.894574,36.612639,2017,MID,1,NERLUE,0,pisco,NA,0,17
CANNERY_UC,-121.894574,36.612639,2017,MID,2,NERLUE,0,pisco,NA,0,17
CANNERY_UC,-121.894574,36.612639,2017,OUTER,1,NERLUE,0,pisco,NA,0,17
CANNERY_UC,-121.894574,36.612639,2017,OUTER,2,NERLUE,1,pisco,NA,0.016666666666666666,17
CANNERY_UC,-121.894574,36.612639,2017,INNER,1,NERLUE,0,pisco,NA,0,17
CANNERY_UC,-121.894574,36.612639,2017,INNER,2,NERLUE,0,pisco,NA,0,17
CANNERY_UC,-121.894574,36.612639,2018,MID,1,NERLUE,0,pisco,NA,0,18
CANNERY_UC,-121.894574,36.612639,2018,MID,2,NERLUE,0,pisco,NA,0,18
CANNERY_UC,-121.894574,36.612639,2018,INNER,1,NERLUE,0,pisco,NA,0,18
CANNERY_UC,-121.894574,36.612639,2018,INNER,2,NERLUE,0,pisco,NA,0,18
CANNERY_UC,-121.894574,36.612639,2018,OUTER,1,NERLUE,0,pisco,NA,0,18
CANNERY_UC,-121.894574,36.612639,2018,OUTER,2,NERLUE,0,pisco,NA,0,18
CANNERY_UC,-121.894574,36.612639,2020,OUTER,1,NERLUE,0,pisco,NA,0,20
CANNERY_UC,-121.894574,36.612639,2020,OUTER,2,NERLUE,0,pisco,NA,0,20
CANNERY_UC,-121.894574,36.612639,2020,INNER,1,NERLUE,0,pisco,NA,0,20
CANNERY_UC,-121.894574,36.612639,2020,INNER,2,NERLUE,0,pisco,NA,0,20
CANNERY_UC,-121.894574,36.612639,2020,MID,1,NERLUE,0,pisco,NA,0,20
CANNERY_UC,-121.894574,36.612639,2020,MID,2,NERLUE,0,pisco,NA,0,20
CANNERY_UC,-121.894574,36.612639,2021,INNER,1,NERLUE,0,pisco,NA,0,21
CANNERY_UC,-121.894574,36.612639,2021,INNER,2,NERLUE,0,pisco,NA,0,21
CANNERY_UC,-121.894574,36.612639,2021,MID,1,NERLUE,0,pisco,NA,0,21
CANNERY_UC,-121.894574,36.612639,2021,MID,2,NERLUE,2,pisco,NA,0.03333333333333333,21
CANNERY_UC,-121.894574,36.612639,2021,OUTER,1,NERLUE,0,pisco,NA,0,21
CANNERY_UC,-121.894574,36.612639,2021,OUTER,2,NERLUE,0,pisco,NA,0,21
CANNERY_UC,-121.894574,36.612639,2022,INNER,1,NERLUE,0,pisco,NA,0,22
CANNERY_UC,-121.894574,36.612639,2022,INNER,2,NERLUE,0,pisco,NA,0,22
CANNERY_UC,-121.894574,36.612639,2022,MID,1,NERLUE,0,pisco,NA,0,22
